gene_symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
Gm4275	5.77987038675032	8.05510433060543e-05	0.0330348235158925	0.949956106836721	1
Arl6ip1	13330.2331455143	-0.000681983403138379	0.0282466806074772	0.933758560992565	1
Nsmce4a	1933.5528096254	0.0171783195897693	0.0289254722801062	0.0542755168410606	1
Atp1a3	861.78718931584	-0.00509959011942591	0.032623943571507	0.109333340568922	1
Pold3	1265.6792360674	-0.000594527609484223	0.027776723548878	0.948598805537709	1
Lipt2	96.6540204875213	-0.000370179331162409	0.0295275687812909	0.927156821818233	1
Gm34821	0.401506506546458	1.31129304205932e-05	0.0418116932319786	0.979175569577903	1
Gm45351	3.19269704420365	0.0011088906456623	0.0374889476062763	0.353685098268324	1
Kcne3	68.2572421213317	0.0001042979995578	0.0298897992011121	0.97182564130982	1
Gm7067	0.406877331581234	0.000204587647359875	0.0410257415520473	0.736067289142252	1
Grik5	778.580744932304	0.014873119088547	0.0289304625473124	0.0774429212632101	1
Vmn2r52	0.531046798067051	-8.34651763692516e-05	0.0424355720922844	0.849396702338166	1
Zfp574	988.022335394043	0.0121566714053442	0.0285456414453723	0.157211203479275	1
Pgm2l1	1772.96453343589	0.00890426347663519	0.0286482877043498	0.257488283745033	1
Gpx2-ps1	2.05938541895227	-0.00089038033318542	0.0384766135014512	0.395354907235799	1
Zik1	131.452367768931	-0.00352438522645926	0.0298457683804681	0.364460086550799	1
Smg1	8942.4734374681	0.00840434017495236	0.0285592330014617	0.293394121739061	1
Gm45084	3.89188005428536	0.000249660762473147	0.0336096334725097	0.837926381432491	1
Gm45155	8.06383758041048	0.00246344379896776	0.0347725886023602	0.204304908112251	1
Gm35309	1.934069053142	0.00233091947231332	0.0516402864851438	0.0841504517611544	1
Gm32766	0.655407831706901	-0.000552438182195087	0.0402315255049317	0.489211774470508	1
Gm6900	4.21239765409091	0.00199243677753433	0.0387428608592859	0.19237481114129	1
Ppme1	1872.04741007145	0.000947261198171583	0.0263675188455443	0.93377421007379	1
Syt17	166.262942814459	0.00403852071923494	0.030930625867679	0.207731814170779	1
Gm44652	25.2136946433997	0.00122460469436936	0.0304041438312465	0.616095290818453	1
Itpripl2	17548.7960660404	-0.00532098608721063	0.0281980141818304	0.531945517561053	1
Coq7	517.733509601271	-0.00473444441232675	0.029301051540139	0.385395597939187	1
Tacc2	3165.9049921001	0.0122440650867373	0.0291917070375993	0.0982104374320407	1
4930513N20Rik	2.57876630496781	0.000273087435281341	0.0359915576691895	0.78325723410469	1
Gm6108	1.67477549146982	-2.46526216697692e-05	0.0347627755631579	0.981688442676261	1
Etos1	1.80094023801614	0.00035785921240367	0.0366441384780269	0.710022910034303	1
Tmc7	241.926544360155	-0.00517559092692714	0.0305357470714927	0.174823052354803	1
Btbd16	3.14919886311949	-0.00175671265077179	0.0403198027013935	0.198588733314798	1
